38	2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14
39	0,0,4,0,0,0,2,2,1,3,2,1,1,0,0,0,0,0,1,1,1,1,3,1,1,0,0,0,0,8
40	3,2,3,1,2,0,0,1,2,2,2,1,1,1,1,1,1,1,2,1,1,3,3,4,4,4,2,3,1,13
41	14,0,0,1,3,4,4,4,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,4,4,4,13
42	2,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7
43	9,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
44	11,1,2,3,5,3,1,0,0,2,0,1,1,1,2,2,2,2,1,1,1,1,1,0,4,4,4,3,2,5
45	2,2,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,13
46	6,2,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,4,8
47	1,2,2,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8
48	4,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,3,15
49	2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,12
50	3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
51	4,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
52	10,3,3,3,3,3,4,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,2,2,2,3,4,4,13
53	12,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,4,12
54	5,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
55	2,0,1,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,2,4
56	3,2,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,11
57	0,0,0,21,1,0,0,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
58	5,2,2,3,4,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,4,3,3
59	2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,3,3
60	2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
61	4,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,8
62	4,2,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,8
63	8,2,3,3,4,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,2,2,4,5
64	2,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
65	38,1,2,4,2,3,4,0,0,2,0,0,2,0,0,0,1,0,0,3,0,0,2,0,0,0,27,0,0,0
66	3,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
67	10,2,3,2,3,4,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,2,4,3,4
68	0,0,0,18,1,0,2,3,1,1,2,0,0,0,3,1,1,1,1,1,1,1,1,1,1,2,0,0,0,11
69	3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
70	0,0,0,11,3,2,2,3,3,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,2,1,0,0,0,6
71	4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8
72	2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
73	3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,4,2
74	2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5
75	6,2,3,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,22
76	0,10,4,3,2,2,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,2,1,3,1,0,13
77	1,2,1,2,2,2,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
78	8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4
79	2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4
80	2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,2
